Order_ID,Order_Date,Product_ID,Sales_Rep_ID,Region_ID,Quantity_Sold,Unit_Price,Total_Sales,Profit,Return_Flag,Time,Year,Month,Day_of_Week,Hour
1910,2024-04-25,202,305,103,10,645,6453,1936,FALSE,21:20,2024,4,Thursday,21
1911,2023-05-13,205,303,105,1,106,106,16,FALSE,21:13,2023,5,Saturday,21
1912,2023-02-08,202,301,102,10,84,837,142,FALSE,05:06,2023,2,Wednesday,5
1913,2024-06-15,204,304,101,5,103,515,98,TRUE,15:00,2024,6,Saturday,15
1914,2024-06-06,203,303,103,9,657,5911,1241,FALSE,17:19,2024,6,Thursday,17
1915,2024-05-09,202,303,105,5,130,648,162,TRUE,20:40,2024,5,Thursday,20
1916,2022-10-28,204,301,101,4,655,2622,787,FALSE,18:19,2022,10,Friday,18
1917,2023-02-14,203,302,101,5,175,877,132,FALSE,02:26,2023,2,Tuesday,2
1918,2023-01-22,201,305,104,2,558,1117,190,FALSE,18:54,2023,1,Sunday,18
1919,2024-02-25,204,305,105,9,101,906,172,FALSE,17:17,2024,2,Sunday,17
1920,2024-06-08,201,304,104,8,613,4900,1029,TRUE,15:44,2024,6,Saturday,15
1921,2023-12-18,201,301,104,6,426,2556,639,FALSE,17:26,2023,12,Monday,17
1922,2024-09-25,204,302,105,7,285,1994,598,FALSE,03:42,2024,9,Wednesday,3
1923,2023-02-13,203,303,102,8,211,1688,253,FALSE,14:49,2023,2,Monday,14
1924,2023-03-07,205,304,102,6,544,3263,555,FALSE,19:33,2023,3,Tuesday,19
1925,2024-10-17,204,304,103,8,659,5269,1001,FALSE,11:09,2024,10,Thursday,11
1926,2024-05-23,203,302,103,1,417,417,88,TRUE,17:09,2024,5,Thursday,17
1927,2023-10-06,203,303,102,3,523,1569,392,TRUE,08:38,2023,10,Friday,8
1928,2024-04-09,204,302,103,1,98,98,29,FALSE,04:59,2024,4,Tuesday,4
1929,2023-08-29,201,304,104,2,350,699,105,FALSE,18:13,2023,8,Tuesday,18
1930,2023-12-06,202,303,103,10,213,2132,362,FALSE,11:47,2023,12,Wednesday,11
1931,2024-10-19,203,303,104,8,206,1649,313,FALSE,15:12,2024,10,Saturday,15
1932,2024-05-29,203,303,104,8,211,1689,355,FALSE,14:07,2024,5,Wednesday,14
1933,2023-10-17,201,305,105,4,489,1954,489,FALSE,23:08,2023,10,Tuesday,23
1934,2023-10-14,202,304,102,8,389,3108,932,FALSE,16:46,2023,10,Saturday,16
1935,2023-06-30,203,302,104,3,474,1422,213,FALSE,08:27,2023,6,Friday,8
1936,2023-02-20,203,302,103,8,452,3616,615,FALSE,08:56,2023,2,Monday,8
1937,2024-02-15,204,302,101,6,408,2448,465,FALSE,22:48,2024,2,Thursday,22
1938,2024-03-27,204,304,104,8,474,3790,796,FALSE,09:48,2024,3,Wednesday,9
1939,2023-04-01,205,301,102,4,228,913,228,FALSE,00:59,2023,4,Saturday,0
1940,2024-05-18,202,305,101,4,571,2284,685,FALSE,14:49,2024,5,Saturday,14
1941,2024-02-11,205,302,104,3,633,1898,285,FALSE,22:51,2024,2,Sunday,22
1942,2023-11-06,205,301,105,9,351,3163,538,FALSE,21:12,2023,11,Monday,21
1943,2023-02-04,203,305,102,4,597,2386,453,FALSE,19:34,2023,2,Saturday,19
1944,2023-07-05,205,303,101,8,591,4725,992,FALSE,08:10,2023,7,Wednesday,8
1945,2023-07-24,205,302,103,4,616,2465,616,FALSE,00:46,2023,7,Monday,0
1946,2023-09-07,203,305,102,9,371,3340,1002,FALSE,14:20,2023,9,Thursday,14
1947,2024-02-29,203,302,103,2,575,1151,173,FALSE,03:28,2024,2,Thursday,3
1948,2024-01-19,204,305,103,3,377,1130,192,FALSE,13:40,2024,1,Friday,13
1949,2023-04-20,205,302,103,7,594,4160,790,FALSE,17:02,2023,4,Thursday,17
1950,2024-06-21,204,304,101,2,302,604,127,FALSE,05:11,2024,6,Friday,5
1951,2022-11-11,203,303,103,5,99,497,124,FALSE,15:59,2022,11,Friday,15
1952,2023-02-07,202,303,101,1,168,168,50,FALSE,00:03,2023,2,Tuesday,0
1953,2023-03-25,202,304,105,4,576,2304,346,FALSE,03:10,2023,3,Saturday,3
1954,2024-04-17,203,302,102,5,339,1694,288,FALSE,22:48,2024,4,Wednesday,22
1955,2023-05-16,203,305,104,7,280,1963,373,FALSE,13:51,2023,5,Tuesday,13
1956,2023-06-22,203,303,102,10,367,3666,770,FALSE,01:50,2023,6,Thursday,1
1957,2024-05-18,204,301,102,1,76,76,19,FALSE,07:02,2024,5,Saturday,7
1958,2022-11-18,202,305,104,9,191,1718,515,FALSE,20:09,2022,11,Friday,20
1959,2023-09-03,202,302,102,4,361,1445,217,FALSE,03:19,2023,9,Sunday,3
1960,2024-10-05,202,305,102,3,587,1761,299,FALSE,17:38,2024,10,Saturday,17
1961,2023-10-24,203,304,103,6,343,2056,391,FALSE,01:25,2023,10,Tuesday,1
1962,2023-02-21,202,304,103,10,223,2225,467,FALSE,10:50,2023,2,Tuesday,10
1963,2023-04-05,203,301,104,7,633,4433,1108,FALSE,00:32,2023,4,Wednesday,0
1964,2024-01-13,203,305,103,5,559,2794,838,TRUE,09:16,2024,1,Saturday,9
1965,2022-11-20,205,303,102,10,413,4133,620,FALSE,08:12,2022,11,Sunday,8
1966,2023-06-05,202,302,103,2,186,373,63,FALSE,14:07,2023,6,Monday,14
1967,2023-05-20,204,303,101,6,490,2941,559,FALSE,16:03,2023,5,Saturday,16
1968,2024-03-12,203,304,105,2,523,1046,220,FALSE,13:11,2024,3,Tuesday,13
1969,2023-12-13,201,304,102,9,592,5327,1332,FALSE,12:11,2023,12,Wednesday,12
1970,2023-09-22,202,305,101,5,629,3143,943,FALSE,13:52,2023,9,Friday,13
1971,2022-11-17,201,302,101,3,299,896,134,FALSE,21:46,2022,11,Thursday,21
1972,2024-05-11,202,301,102,10,574,5739,976,FALSE,16:54,2024,5,Saturday,16
1973,2024-01-21,204,305,101,8,272,2176,413,FALSE,13:24,2024,1,Sunday,13
1974,2023-05-11,202,304,103,4,518,2074,435,FALSE,22:20,2023,5,Thursday,22
1975,2024-05-13,205,304,103,1,448,448,112,FALSE,09:28,2024,5,Monday,9
1976,2024-01-09,204,302,101,4,329,1314,394,FALSE,22:10,2024,1,Tuesday,22
1977,2024-01-14,202,301,102,1,238,238,36,FALSE,09:32,2024,1,Sunday,9
1978,2023-05-16,204,304,102,2,124,248,42,FALSE,09:56,2023,5,Tuesday,9
1979,2024-01-24,202,302,101,10,191,1913,363,FALSE,18:20,2024,1,Wednesday,18
1980,2024-10-01,201,305,103,3,96,289,61,FALSE,01:25,2024,10,Tuesday,1
1981,2024-09-22,201,301,103,8,567,4539,1135,TRUE,15:43,2024,9,Sunday,15
1982,2024-06-02,203,304,105,8,292,2334,700,TRUE,20:08,2024,6,Sunday,20
1983,2022-12-01,202,301,103,2,417,834,125,FALSE,22:13,2022,12,Thursday,22
1984,2023-01-12,202,305,101,10,410,4100,697,FALSE,15:42,2023,1,Thursday,15
1985,2024-01-26,203,305,101,7,236,1654,314,FALSE,00:06,2024,1,Friday,0
1986,2024-08-16,201,301,102,10,445,4451,935,FALSE,22:51,2024,8,Friday,22
1987,2022-12-27,201,305,105,10,389,3885,971,FALSE,08:17,2022,12,Tuesday,8
1988,2023-01-31,202,301,101,2,617,1233,370,FALSE,21:04,2023,1,Tuesday,21
1989,2023-10-14,204,301,101,5,454,2269,340,FALSE,12:28,2023,10,Saturday,12
1990,2024-01-01,205,302,102,2,421,841,143,FALSE,22:43,2024,1,Monday,22
1991,2023-11-16,203,301,105,10,336,3358,638,FALSE,14:59,2023,11,Thursday,14
1992,2024-04-02,204,305,105,2,64,128,27,TRUE,14:28,2024,4,Tuesday,14
1993,2023-11-10,202,302,101,6,298,1786,446,FALSE,04:51,2023,11,Friday,4
1994,2023-02-28,201,301,101,2,434,867,260,FALSE,20:20,2023,2,Tuesday,20
1995,2023-04-13,205,304,101,7,589,4122,618,FALSE,14:01,2023,4,Thursday,14
1996,2022-12-16,204,302,102,2,590,1179,200,FALSE,18:18,2022,12,Friday,18
1997,2024-02-27,204,305,104,1,232,232,44,FALSE,03:06,2024,2,Tuesday,3
1998,2024-02-19,202,304,101,6,79,476,100,FALSE,16:39,2024,2,Monday,16
1999,2023-08-31,201,304,102,10,105,1046,262,FALSE,03:08,2023,8,Thursday,3
2000,2022-11-29,204,303,105,5,363,1816,545,FALSE,17:07,2022,11,Tuesday,17
2001,2024-04-02,205,303,102,6,333,1996,299,FALSE,19:06,2024,4,Tuesday,19
2002,2023-08-14,203,301,101,6,46,274,47,FALSE,00:43,2023,8,Monday,0
2003,2023-08-03,205,302,102,2,368,735,140,FALSE,12:18,2023,8,Thursday,12
2004,2023-05-16,205,301,104,8,497,3976,835,TRUE,20:53,2023,5,Tuesday,20
2005,2023-06-14,201,304,105,3,114,343,86,FALSE,14:09,2023,6,Wednesday,14
2006,2024-01-20,202,302,102,2,370,739,222,FALSE,18:59,2024,1,Saturday,18
2007,2024-07-23,204,303,103,3,257,772,116,FALSE,10:56,2024,7,Tuesday,10
2008,2023-09-12,201,301,104,7,140,981,167,FALSE,05:13,2023,9,Tuesday,5
2009,2022-12-30,202,301,105,3,114,343,65,FALSE,08:12,2022,12,Friday,8
2010,2023-01-07,204,301,105,3,113,340,71,FALSE,05:06,2023,1,Saturday,5
2011,2024-01-02,205,301,104,6,388,2330,582,FALSE,12:06,2024,1,Tuesday,12
2012,2024-01-01,205,303,104,3,136,409,123,FALSE,02:35,2024,1,Monday,2
2013,2022-11-15,205,305,105,5,382,1910,286,TRUE,16:28,2022,11,Tuesday,16
2014,2024-05-26,201,303,103,3,626,1877,319,FALSE,10:56,2024,5,Sunday,10
2015,2023-07-01,203,304,101,4,270,1080,205,TRUE,11:13,2023,7,Saturday,11
2016,2023-10-12,202,302,104,4,162,649,136,FALSE,00:25,2023,10,Thursday,0
2017,2023-12-23,202,302,105,4,230,920,230,FALSE,17:18,2023,12,Saturday,17
2018,2023-05-14,202,301,102,4,361,1444,433,TRUE,02:37,2023,5,Sunday,2
2019,2023-05-19,203,303,103,6,647,3881,582,FALSE,08:58,2023,5,Friday,8
2020,2022-12-20,202,305,105,2,605,1210,206,FALSE,22:33,2022,12,Tuesday,22
2021,2023-10-17,204,302,102,10,188,1879,357,FALSE,08:24,2023,10,Tuesday,8
2022,2023-06-27,201,304,105,8,579,4634,973,FALSE,01:52,2023,6,Tuesday,1
2023,2023-06-21,201,305,101,8,563,4505,1126,FALSE,01:32,2023,6,Wednesday,1
2024,2023-05-05,203,302,104,10,209,2094,628,TRUE,08:43,2023,5,Friday,8
2025,2023-02-03,205,302,105,3,549,1647,247,FALSE,10:10,2023,2,Friday,10
2026,2023-12-04,204,304,104,8,337,2694,458,FALSE,17:58,2023,12,Monday,17
2027,2022-11-17,201,304,105,8,531,4250,807,FALSE,19:51,2022,11,Thursday,19
2028,2023-12-29,202,302,104,2,133,267,56,FALSE,18:17,2023,12,Friday,18
2029,2024-06-08,204,303,104,8,163,1308,327,FALSE,06:12,2024,6,Saturday,6
2030,2023-09-16,203,304,103,5,400,1998,599,FALSE,11:13,2023,9,Saturday,11
2031,2024-01-27,201,305,101,10,397,3973,596,FALSE,20:16,2024,1,Saturday,20
2032,2023-06-21,201,304,103,3,329,986,168,FALSE,06:15,2023,6,Wednesday,6
2033,2023-09-05,202,302,105,4,370,1481,281,FALSE,02:12,2023,9,Tuesday,2
2034,2022-11-04,203,304,105,6,208,1248,262,FALSE,20:41,2022,11,Friday,20
2035,2023-08-22,201,305,105,4,527,2107,527,FALSE,04:31,2023,8,Tuesday,4
2036,2022-11-12,202,302,101,9,632,5690,1707,TRUE,04:53,2022,11,Saturday,4
2037,2022-11-06,203,302,101,1,499,499,75,FALSE,20:21,2022,11,Sunday,20
2038,2024-02-21,203,304,105,10,456,4560,775,FALSE,14:55,2024,2,Wednesday,14
2039,2023-01-28,204,301,105,2,582,1163,221,TRUE,14:56,2023,1,Saturday,14
2040,2024-04-11,204,304,102,7,115,808,170,FALSE,09:12,2024,4,Thursday,9
2041,2023-11-28,204,302,103,1,590,590,147,FALSE,20:20,2023,11,Tuesday,20
2042,2024-06-02,205,304,105,1,469,469,141,FALSE,15:38,2024,6,Sunday,15
2043,2022-11-01,202,305,103,1,79,79,12,TRUE,12:56,2022,11,Tuesday,12
2044,2023-08-01,203,302,101,5,328,1641,279,FALSE,20:20,2023,8,Tuesday,20
2045,2024-06-13,201,304,101,2,286,573,109,FALSE,19:21,2024,6,Thursday,19
2046,2022-12-11,201,301,105,3,652,1957,411,FALSE,05:16,2022,12,Sunday,5
2047,2023-10-27,203,304,104,1,191,191,48,FALSE,14:31,2023,10,Friday,14
2048,2024-04-20,202,301,103,1,444,444,133,FALSE,07:04,2024,4,Saturday,7
2049,2023-10-30,204,302,102,9,485,4363,654,FALSE,00:00,2023,10,Monday,0
2050,2024-06-30,203,303,102,3,209,627,107,FALSE,16:32,2024,6,Sunday,16
2051,2024-02-25,201,303,104,3,105,315,60,TRUE,03:48,2024,2,Sunday,3
2052,2023-03-15,205,304,103,10,123,1228,258,FALSE,21:17,2023,3,Wednesday,21
2053,2024-09-17,205,302,103,6,507,3039,760,FALSE,23:14,2024,9,Tuesday,23
2054,2023-05-04,202,305,101,8,402,3219,966,FALSE,07:26,2023,5,Thursday,7
2055,2023-04-12,202,304,103,2,542,1084,163,FALSE,09:25,2023,4,Wednesday,9
2056,2022-11-20,203,302,104,4,272,1089,185,FALSE,18:11,2022,11,Sunday,18
2057,2023-06-26,202,305,103,3,545,1636,311,FALSE,18:00,2023,6,Monday,18
2058,2024-06-12,202,301,105,10,111,1115,234,FALSE,12:22,2024,6,Wednesday,12
2059,2023-02-18,204,302,101,5,305,1523,381,FALSE,14:21,2023,2,Saturday,14
2060,2023-07-06,202,301,105,9,531,4776,1433,TRUE,13:15,2023,7,Thursday,13
2061,2023-02-11,201,304,102,10,395,3949,592,TRUE,15:44,2023,2,Saturday,15
2062,2023-05-14,201,303,103,10,528,5282,898,FALSE,16:37,2023,5,Sunday,16
2063,2024-01-08,205,304,101,4,441,1765,335,FALSE,11:44,2024,1,Monday,11
2064,2024-01-11,202,305,102,2,604,1208,254,FALSE,19:48,2024,1,Thursday,19
2065,2024-02-10,202,304,104,5,593,2963,741,FALSE,00:30,2024,2,Saturday,0
2066,2024-05-04,202,302,102,1,540,540,162,FALSE,15:45,2024,5,Saturday,15
2067,2024-04-29,201,303,104,5,629,3145,472,FALSE,11:00,2024,4,Monday,11
2068,2023-02-11,202,303,105,10,381,3806,647,FALSE,14:57,2023,2,Saturday,14
2069,2024-07-21,203,303,102,7,405,2837,539,TRUE,22:18,2024,7,Sunday,22
2070,2023-02-21,202,304,101,3,102,307,64,TRUE,16:00,2023,2,Tuesday,16
2071,2022-12-31,205,305,103,8,560,4480,1120,TRUE,10:02,2022,12,Saturday,10
2072,2023-12-05,202,304,102,8,307,2453,736,FALSE,03:55,2023,12,Tuesday,3
2073,2024-10-19,205,303,105,6,136,817,123,FALSE,18:57,2024,10,Saturday,18
2074,2023-07-26,204,302,101,3,586,1757,299,FALSE,14:46,2023,7,Wednesday,14
2075,2023-09-20,203,301,105,8,247,1974,375,FALSE,20:51,2023,9,Wednesday,20
2076,2024-02-03,205,302,102,5,52,260,55,TRUE,11:48,2024,2,Saturday,11
2077,2023-12-26,203,305,103,2,287,574,144,FALSE,07:00,2023,12,Tuesday,7
2078,2023-04-16,204,304,102,5,117,585,175,FALSE,11:59,2023,4,Sunday,11
2079,2024-04-16,204,303,103,3,244,732,110,FALSE,22:47,2024,4,Tuesday,22
2080,2024-09-03,202,305,104,9,569,5124,871,FALSE,02:56,2024,9,Tuesday,2
2081,2023-03-28,203,301,104,10,587,5874,1116,FALSE,08:16,2023,3,Tuesday,8
2082,2023-12-30,201,305,104,5,310,1552,326,FALSE,20:13,2023,12,Saturday,20
2083,2024-07-01,202,301,102,5,191,955,239,TRUE,15:03,2024,7,Monday,15
2084,2024-05-04,202,302,101,9,58,519,156,TRUE,04:04,2024,5,Saturday,4
2085,2024-10-23,203,301,102,8,370,2956,443,FALSE,13:20,2024,10,Wednesday,13
2086,2023-11-01,201,304,101,1,423,423,72,FALSE,07:17,2023,11,Wednesday,7
2087,2024-07-02,203,303,102,5,529,2647,503,FALSE,06:24,2024,7,Tuesday,6
2088,2024-07-11,203,301,104,9,518,4666,980,FALSE,02:50,2024,7,Thursday,2
2089,2022-11-24,201,302,104,8,449,3595,899,FALSE,22:10,2022,11,Thursday,22
2090,2024-01-28,204,305,101,9,291,2617,785,FALSE,01:04,2024,1,Sunday,1
2091,2024-08-28,201,305,104,3,143,430,64,FALSE,04:53,2024,8,Wednesday,4
2092,2024-03-08,205,303,103,5,186,929,158,TRUE,06:01,2024,3,Friday,6
2093,2024-03-14,202,305,103,2,420,840,160,TRUE,11:43,2024,3,Thursday,11
2094,2023-03-03,205,301,103,4,166,665,140,TRUE,07:42,2023,3,Friday,7
2095,2024-02-02,204,302,101,1,313,313,78,FALSE,06:06,2024,2,Friday,6
2096,2022-11-19,203,304,104,9,284,2552,766,FALSE,03:10,2022,11,Saturday,3
2097,2024-08-07,203,305,102,9,431,3883,582,FALSE,11:27,2024,8,Wednesday,11
2098,2024-03-07,202,305,105,2,361,721,123,TRUE,11:02,2024,3,Thursday,11
2099,2024-10-25,201,301,103,1,587,587,112,FALSE,17:07,2024,10,Friday,17
2100,2023-03-07,205,302,103,2,446,891,187,TRUE,11:36,2023,3,Tuesday,11
2101,2023-01-16,205,303,102,1,66,66,16,FALSE,07:46,2023,1,Monday,7
2102,2022-12-16,201,303,105,5,412,2062,619,FALSE,09:50,2022,12,Friday,9
2103,2024-05-04,201,305,105,3,74,223,33,FALSE,12:00,2024,5,Saturday,12
2104,2023-10-19,201,303,105,7,208,1459,248,FALSE,19:25,2023,10,Thursday,19
2105,2022-10-31,204,301,104,1,390,390,74,FALSE,19:43,2022,10,Monday,19
2106,2023-07-06,203,305,104,3,529,1586,333,FALSE,13:49,2023,7,Thursday,13
2107,2024-04-08,203,305,103,1,507,507,127,TRUE,00:18,2024,4,Monday,0
2108,2023-03-05,205,301,102,3,536,1607,482,TRUE,06:13,2023,3,Sunday,6
2109,2023-05-25,203,305,103,7,211,1474,221,FALSE,02:16,2023,5,Thursday,2
2110,2024-05-08,205,305,101,5,126,632,107,FALSE,18:40,2024,5,Wednesday,18
2111,2023-09-11,201,302,105,1,220,220,42,FALSE,01:48,2023,9,Monday,1
2112,2023-08-27,202,304,103,2,156,312,66,FALSE,22:34,2023,8,Sunday,22
2113,2023-07-10,202,302,104,2,58,115,29,FALSE,22:56,2023,7,Monday,22
2114,2023-10-15,203,304,102,6,109,652,196,FALSE,23:29,2023,10,Sunday,23
2115,2023-09-28,204,305,105,6,273,1637,246,FALSE,12:40,2023,9,Thursday,12
2116,2023-11-04,204,303,105,1,164,164,28,TRUE,00:18,2023,11,Saturday,0
2117,2024-06-14,202,305,102,10,456,4563,867,FALSE,04:12,2024,6,Friday,4
2118,2024-03-18,202,302,102,4,626,2505,526,TRUE,10:30,2024,3,Monday,10
2119,2024-08-26,201,301,101,5,633,3163,791,FALSE,08:53,2024,8,Monday,8
2120,2024-07-14,203,303,103,10,189,1887,566,FALSE,22:53,2024,7,Sunday,22
2121,2023-04-12,204,304,105,8,352,2815,422,FALSE,11:56,2023,4,Wednesday,11
2122,2022-11-29,201,303,101,4,421,1682,286,FALSE,01:26,2022,11,Tuesday,1
2123,2023-08-02,201,301,102,7,584,4087,777,FALSE,11:08,2023,8,Wednesday,11
2124,2023-11-22,203,301,102,10,319,3187,669,FALSE,00:06,2023,11,Wednesday,0
2125,2022-11-05,202,301,102,3,548,1644,411,FALSE,13:51,2022,11,Saturday,13
2126,2024-10-15,203,305,104,5,423,2113,634,TRUE,12:18,2024,10,Tuesday,12
2127,2023-10-15,204,303,104,2,137,274,41,FALSE,22:37,2023,10,Sunday,22
2128,2023-03-13,202,302,101,3,591,1773,301,FALSE,18:54,2023,3,Monday,18
2129,2023-10-11,202,303,105,6,90,539,103,TRUE,04:26,2023,10,Wednesday,4
2130,2023-07-29,202,303,101,9,332,2987,627,FALSE,05:55,2023,7,Saturday,5
2131,2024-09-25,203,304,104,4,114,455,114,FALSE,10:51,2024,9,Wednesday,10
2132,2022-12-23,203,305,103,8,194,1550,465,TRUE,10:06,2022,12,Friday,10
2133,2023-05-23,205,303,105,7,519,3636,545,FALSE,13:51,2023,5,Tuesday,13
2134,2022-12-11,205,305,103,2,392,784,133,FALSE,04:02,2022,12,Sunday,4
2135,2024-05-09,203,304,105,5,80,399,76,FALSE,07:17,2024,5,Thursday,7
2136,2023-09-09,202,305,102,10,468,4681,983,FALSE,04:18,2023,9,Saturday,4
2137,2024-06-25,201,303,101,8,166,1327,332,FALSE,02:04,2024,6,Tuesday,2
2138,2024-10-03,201,305,103,8,545,4358,1308,FALSE,11:44,2024,10,Thursday,11
2139,2022-12-27,202,304,101,7,534,3735,560,FALSE,14:16,2022,12,Tuesday,14
2140,2024-03-04,204,301,101,10,126,1260,214,FALSE,17:20,2024,3,Monday,17
2141,2024-01-19,201,303,101,4,538,2150,409,FALSE,16:01,2024,1,Friday,16
2142,2023-02-26,204,302,104,4,81,325,68,TRUE,12:12,2023,2,Sunday,12
2143,2024-09-19,203,301,102,2,432,864,216,FALSE,12:43,2024,9,Thursday,12
2144,2023-06-29,204,302,102,6,162,975,292,FALSE,12:44,2023,6,Thursday,12
2145,2023-04-22,205,303,104,1,363,363,54,FALSE,22:47,2023,4,Saturday,22
2146,2023-01-05,204,301,103,7,151,1059,180,FALSE,03:51,2023,1,Thursday,3
2147,2024-08-02,202,302,105,7,136,949,180,FALSE,12:28,2024,8,Friday,12
2148,2023-05-27,205,302,104,6,465,2790,586,TRUE,12:53,2023,5,Saturday,12
2149,2024-07-24,202,304,101,1,628,628,157,FALSE,06:17,2024,7,Wednesday,6
2150,2024-01-21,201,304,104,2,350,700,210,FALSE,12:59,2024,1,Sunday,12
2151,2023-01-25,201,305,102,5,116,580,87,FALSE,18:27,2023,1,Wednesday,18
2152,2024-04-05,202,303,105,4,330,1320,224,FALSE,05:28,2024,4,Friday,5
2153,2024-07-26,203,304,105,6,130,782,149,FALSE,16:35,2024,7,Friday,16
2154,2023-05-08,203,302,101,4,416,1663,349,FALSE,02:04,2023,5,Monday,2
2155,2022-11-24,203,303,103,1,490,490,123,TRUE,23:59,2022,11,Thursday,23
2156,2024-04-24,202,302,101,5,206,1028,308,TRUE,21:22,2024,4,Wednesday,21
2157,2024-04-29,203,305,103,5,643,3213,482,FALSE,23:50,2024,4,Monday,23
2158,2023-08-06,202,302,102,1,435,435,74,FALSE,00:46,2023,8,Sunday,0
2159,2023-12-19,204,304,101,5,637,3186,605,TRUE,20:08,2023,12,Tuesday,20
2160,2022-12-09,205,301,105,7,401,2808,590,FALSE,20:29,2022,12,Friday,20
2161,2023-02-18,203,304,103,10,77,771,193,TRUE,17:43,2023,2,Saturday,17
2162,2023-09-01,205,303,102,8,166,1328,399,FALSE,02:01,2023,9,Friday,2
2163,2023-03-15,202,305,103,3,586,1759,264,FALSE,05:07,2023,3,Wednesday,5
2164,2023-08-19,202,303,104,9,409,3684,626,FALSE,10:12,2023,8,Saturday,10
2165,2023-10-09,202,304,105,6,269,1616,307,FALSE,19:52,2023,10,Monday,19
2166,2024-01-10,203,301,104,1,510,510,107,FALSE,06:17,2024,1,Wednesday,6
2167,2023-10-22,202,303,104,10,227,2272,568,FALSE,10:49,2023,10,Sunday,10
2168,2024-06-12,204,302,103,5,403,2017,605,FALSE,18:06,2024,6,Wednesday,18
2169,2023-06-28,202,305,104,5,194,972,146,FALSE,06:31,2023,6,Wednesday,6
2170,2024-04-06,205,303,102,6,600,3601,612,FALSE,03:39,2024,4,Saturday,3
2171,2024-09-05,204,305,101,5,161,804,153,FALSE,07:22,2024,9,Thursday,7
2172,2024-06-29,205,305,103,8,179,1432,301,FALSE,03:54,2024,6,Saturday,3
2173,2024-07-12,205,303,103,7,369,2584,646,TRUE,09:02,2024,7,Friday,9
2174,2023-10-01,204,304,103,6,503,3016,905,FALSE,17:01,2023,10,Sunday,17
2175,2023-10-31,202,304,105,3,202,606,91,FALSE,12:13,2023,10,Tuesday,12
2176,2024-02-22,204,305,105,1,471,471,80,TRUE,10:45,2024,2,Thursday,10
2177,2024-01-08,205,301,102,2,333,665,126,FALSE,10:25,2024,1,Monday,10
2178,2024-07-19,201,304,102,2,525,1049,220,TRUE,21:10,2024,7,Friday,21
2179,2023-06-17,201,304,105,6,134,802,201,FALSE,02:21,2023,6,Saturday,2
2180,2023-07-25,201,304,104,3,66,199,60,TRUE,05:59,2023,7,Tuesday,5
2181,2024-07-25,203,304,105,2,104,208,31,FALSE,20:28,2024,7,Thursday,20
2182,2024-08-24,201,305,102,10,280,2805,477,FALSE,18:21,2024,8,Saturday,18
2183,2023-02-08,201,301,104,10,110,1095,208,FALSE,12:12,2023,2,Wednesday,12
2184,2023-04-23,201,301,101,5,129,644,135,FALSE,20:40,2023,4,Sunday,20
2185,2023-06-19,204,301,104,3,484,1452,363,FALSE,16:15,2023,6,Monday,16
2186,2023-12-18,202,303,103,4,161,645,194,FALSE,13:46,2023,12,Monday,13
2187,2024-05-05,202,302,105,5,578,2891,434,FALSE,09:36,2024,5,Sunday,9
2188,2023-03-08,205,303,105,1,457,457,78,FALSE,11:50,2023,3,Wednesday,11
2189,2023-12-13,201,302,102,1,99,99,19,FALSE,17:45,2023,12,Wednesday,17
2190,2023-12-26,202,304,101,6,85,512,108,FALSE,23:38,2023,12,Tuesday,23
2191,2024-03-16,201,301,105,7,75,525,131,TRUE,19:06,2024,3,Saturday,19
2192,2024-01-16,201,305,102,8,167,1337,401,FALSE,17:35,2024,1,Tuesday,17
2193,2024-08-17,204,301,103,6,301,1809,271,FALSE,10:02,2024,8,Saturday,10
2194,2024-02-09,203,302,101,1,312,312,53,FALSE,17:58,2024,2,Friday,17
2195,2024-03-21,203,303,101,6,518,3108,591,FALSE,19:04,2024,3,Thursday,19
2196,2024-08-22,204,303,103,2,450,900,189,FALSE,09:26,2024,8,Thursday,9
2197,2024-06-17,204,301,101,8,331,2651,663,TRUE,07:05,2024,6,Monday,7
2198,2023-02-03,204,305,104,5,183,915,275,FALSE,03:13,2023,2,Friday,3
2199,2023-11-30,204,302,101,8,260,2082,312,FALSE,01:50,2023,11,Thursday,1
2200,2023-12-14,203,303,103,5,162,811,138,FALSE,18:52,2023,12,Thursday,18
2201,2024-10-18,201,303,102,2,568,1136,216,FALSE,05:33,2024,10,Friday,5
2202,2024-10-11,204,302,105,6,296,1779,374,FALSE,20:05,2024,10,Friday,20
2203,2023-08-03,203,302,105,10,641,6409,1602,FALSE,23:15,2023,8,Thursday,23
2204,2023-08-22,204,301,104,1,61,61,18,FALSE,21:35,2023,8,Tuesday,21
2205,2023-05-22,202,305,104,2,607,1215,182,FALSE,13:43,2023,5,Monday,13
2206,2024-08-25,203,302,104,6,415,2489,423,FALSE,07:24,2024,8,Sunday,7
2207,2023-06-08,202,303,105,1,494,494,94,FALSE,14:06,2023,6,Thursday,14
2208,2023-02-10,205,302,104,4,60,238,50,FALSE,16:00,2023,2,Friday,16
2209,2023-01-12,201,302,103,7,57,402,100,FALSE,23:48,2023,1,Thursday,23
2210,2022-11-30,202,302,101,5,442,2211,663,FALSE,05:53,2022,11,Wednesday,5
2211,2023-06-28,204,301,105,1,601,601,90,FALSE,03:08,2023,6,Wednesday,3
2212,2024-02-09,204,304,103,8,194,1553,264,FALSE,08:25,2024,2,Friday,8
2213,2023-01-06,202,302,101,4,248,993,189,FALSE,10:43,2023,1,Friday,10
